beneficiary_id,aadhaar,name,state,district,subsidy_type,amount,income,distributor_id,claim_date
77f59adf-e4e1-4426-9e27-b569b5f59191,800348580301,Ayaan Dhillon,Odisha,Navi Mumbai,LPG Subsidy,28067.7,593524.99,DIST-4020,2025-12-31
21d64cc4-f852-47db-9e89-772f0baa3b39,712667270439,Dev Lalla,Arunachal Pradesh,Bhind,PM-KISAN,36295.56,363377.67,DIST-7803,2025-04-20
5d6aa4ab-affd-4377-9195-d687f3bb3c0e,113928350535,Hema Gole,Bihar,Bhilwara,LPG Subsidy,27502.3,474038.53,DIST-2022,2025-05-21
ff16456d-8dd8-48b9-86b0-20440e2fd70f,534079313442,Alexander Kapur,West Bengal,Anand,PM-KISAN,9049.89,995290.45,DIST-4914,2025-09-18
9de54827-fc65-4e1d-9d98-f3f5e4561af5,434187161460,Fiyaz Kumar,Nagaland,Secunderabad,Fertilizer Subsidy,44876.98,464967.46,DIST-1598,2025-09-21
e4dfb5b5-e1e3-4424-858b-9be2631c5d43,144602876302,Yug Kota,Mizoram,Bidar,LPG Subsidy,10712.82,706804.07,DIST-9723,2025-09-27
64ce02af-d1d0-4731-a97f-b24127cf209c,478918563772,Raksha Sachdev,Gujarat,Chennai,MGNREGA,6826.3,445881.64,DIST-9240,2025-12-18
ee7f6b77-93ea-4bad-b6f1-6b5a7dae34c0,956702794894,Gauri Balay,Kerala,Fatehpur,LPG Subsidy,37108.2,488300.84,DIST-606,2025-04-17
e9a34e67-9460-4d9b-b611-e99c95afcd94,328026785682,Isaac Goda,Tamil Nadu,Deoghar,LPG Subsidy,15001.12,161754.37,DIST-3409,2025-11-24
87d1d5c5-19dd-4328-af33-f01fade07efc,872541763351,Gaurav Yohannan,Assam,Bhatpara,LPG Subsidy,27222.78,864797.98,DIST-7685,2025-08-11
6715ce85-77f0-40aa-812f-bd38d299418d,934387218504,Warda Roy,Goa,Nanded,LPG Subsidy,23606.29,648281.32,DIST-9381,2025-10-24
735432d1-6c9e-4a80-8859-889b1ae4b386,978185057138,Indali Sura,Uttarakhand,Malda,Fertilizer Subsidy,41681.4,82954.19,DIST-2797,2025-04-23
d12085b3-73eb-4814-8fc2-68eedd89ddaa,948167483064,Tristan Chaudhary,Rajasthan,Medininagar,MGNREGA,1979.19,361814.95,DIST-2235,2025-07-02
c34aca6a-19dc-45d8-a658-5bc7eed17b4b,916745866983,Damini Suresh,Rajasthan,Bally,MGNREGA,13714.41,717507.05,DIST-4372,2025-09-18
38ea3896-0f45-4a9d-81af-664cd9ab0bff,368480953628,Quincy Khurana,Andhra Pradesh,Morena,MGNREGA,18942.41,686239.08,DIST-8206,2025-06-08
bb437fc5-d93d-411b-a5a8-24e00a83b87d,586880160597,Matthew Joshi,Uttar Pradesh,Muzaffarpur,PMAY,12190.06,606695.98,DIST-8219,2025-11-06
7e8e46b8-5216-41d9-b9c3-9118897b16bf,177932847076,Madhav Gupta,Rajasthan,Bettiah,LPG Subsidy,4984.68,502839.03,DIST-7926,2025-04-05
09e65b0d-255c-4c0e-98e0-76fd6327f2ba,614364890155,Tanmayi Mukhopadhyay,Nagaland,Deoghar,Fertilizer Subsidy,34355.77,546224.36,DIST-8413,2025-11-19
98918b36-d28c-4284-bfc3-9306e80c0d8a,238164177096,Anita Raju,West Bengal,Mathura,LPG Subsidy,37763.01,944255.83,DIST-6959,2026-01-17
7ddc1ec1-b82e-40d4-9b81-066478eded9a,808587203228,Udyati Narula,Andhra Pradesh,Ongole,MGNREGA,116672.24,4945667.54,DIST-6733,2025-12-08
3dbdf3e5-2823-4c5a-8ae5-8b9ae873085d,602224677682,Jhalak Mangat,Arunachal Pradesh,Ahmednagar,Fertilizer Subsidy,47251.49,705138.55,DIST-1264,2025-11-06
7e2fb2e5-350a-48ad-8420-352c372be699,520112056408,Riya Natt,Rajasthan,Berhampur,Fertilizer Subsidy,48766.07,586957.35,DIST-50,2025-07-01
fdd2eacf-dbb5-40d1-9eb4-8290fa8783bc,529956048889,Harsh Zachariah,Andhra Pradesh,Amaravati,PMAY,28458.98,446755.2,DIST-3733,2025-07-22
084830ce-192f-46c2-90e8-cbb6764ef09f,460134780831,Radhika Suresh,Meghalaya,Vasai-Virar,MGNREGA,19367.67,725340.37,DIST-8561,2025-05-07
474ef247-a64a-4beb-bedf-f9e85749912a,152858224087,Girindra Gandhi,Tripura,Kharagpur,PMAY,21130.07,522456.17,DIST-3600,2025-11-28
84a567b9-89fa-46ae-9e1a-41818133de09,439993787702,Wyatt Dhar,Arunachal Pradesh,Sonipat,Fertilizer Subsidy,8480.97,897645.52,DIST-9523,2025-12-27
73d989cc-ce77-4b49-95ce-1a990d662d89,547074763282,Finn Swamy,Goa,Barasat,PMAY,45472.36,181546.71,DIST-8600,2025-09-24
7ba8b4bc-897e-4916-b52b-8f53f334b4a8,586308622326,Bhavani Sawhney,Chhattisgarh,Tadipatri,PMAY,9512.22,711692.57,DIST-9725,2025-05-11
ade1f275-ae40-4880-b91a-5115dd4bee6a,192706821086,Chavvi Chand,Chhattisgarh,Tiruchirappalli,MGNREGA,24960.03,95356.62,DIST-6867,2025-10-21
6f586da9-e928-44d6-9a03-45ea1038c187,582008609355,Warjas Doctor,Assam,Karimnagar,PMAY,29459.3,113842.25,DIST-890,2025-06-17
e17dd112-8970-4a48-81bf-98293bf61693,901199099518,Fitan Kadakia,Telangana,Dhule,LPG Subsidy,21353.51,81863.93,DIST-7972,2025-05-30
b94a56cb-8908-4623-8fc5-48bac7f8f8ad,184362126532,Saumya Atwal,Arunachal Pradesh,Vadodara,PMAY,28522.61,891314.5,DIST-7144,2025-05-09
b66c2419-dd7d-40a6-9387-2a6d8b15a37d,251286449102,Gautami Sabharwal,Telangana,Aligarh,MGNREGA,32860.83,268207.02,DIST-4657,2025-06-12
2e5f7a49-6e95-41ff-9889-5c9fea7f8cf8,786990971065,Yashasvi Modi,Nagaland,Bahraich,LPG Subsidy,47195.57,573858.34,DIST-1649,2025-08-03
45637b45-0a4c-41ad-ae93-91219553b4fb,797047333857,Jason Sawhney,Chhattisgarh,Tezpur,LPG Subsidy,33905.23,748994.94,DIST-6189,2025-05-08
3a628164-c7b7-4a32-9200-8f0d837190bb,277814533008,Jack Mammen,Madhya Pradesh,North Dumdum,PM-KISAN,9812.76,785238.29,DIST-1966,2025-11-01
e46c7159-d225-4234-a1f9-644f8e953e6d,497345925363,Libni Batra,Chhattisgarh,Kadapa,PMAY,6382.87,965073.18,DIST-5320,2025-04-24
34ecb14c-cee9-4da4-9d94-ba5aa542546d,782290469154,Dakshesh Khurana,Tripura,Saharsa,LPG Subsidy,41517.5,958543.66,DIST-6089,2025-11-03
9282b3eb-b410-4b88-9ce6-775f3622779c,889788049360,Kevin Suri,Sikkim,Delhi,PMAY,19641.82,767483.15,DIST-9149,2026-01-21
d9a11911-00ce-43a7-a57c-a634ca118cb8,636172327859,Vivaan Rai,Haryana,Arrah,MGNREGA,7248.91,925494.15,DIST-673,2025-08-20
3aaf6a4a-aa13-4dba-924d-8dd02314b147,225826031943,Ekalinga Sehgal,Tamil Nadu,Pallavaram,MGNREGA,107769.84,4514335.15,DIST-5561,2025-09-11
d8747630-b69e-419a-a357-1444901d241e,593739958167,Hiral Nagy,Andhra Pradesh,Kalyan-Dombivli,Fertilizer Subsidy,137786.37,3456852.69,DIST-3562,2025-06-07
f07d049f-9adf-4ea4-9996-cdea834971a8,206395844202,Onveer Ghosh,Karnataka,Dindigul,PM-KISAN,2892.1,609537.4,DIST-6262,2025-06-19
f20a5ddf-025f-4bb3-9dbb-03bdb649f284,478174878983,Chandani Garde,Haryana,Aligarh,Fertilizer Subsidy,44363.32,348910.6,DIST-40,2025-09-17
15af09e9-579c-4303-b875-05e0364422ef,113045555168,Yauvani Viswanathan,Maharashtra,Ballia,MGNREGA,47834.1,159706.87,DIST-2769,2025-08-28
57ab65e1-3840-4c45-a67c-11af36ec16d5,261769540631,Liam Bajwa,Goa,Chandigarh,PM-KISAN,14169.99,627856.39,DIST-1133,2025-05-02
2cfa9054-d475-42d7-9523-dc0ef0e6f2af,387802983865,Dev Samra,Sikkim,Pallavaram,PM-KISAN,33892.14,726229.3,DIST-1282,2025-05-24
bd2748ef-6e81-464a-af44-e45512df9871,956429186858,Manya Srivastava,Madhya Pradesh,Karnal,LPG Subsidy,9665.95,918310.61,DIST-5405,2025-05-21
8eb3f9c8-9897-4873-90b3-f85a8f7ecd05,345421261118,Adweta Kala,West Bengal,Ambarnath,MGNREGA,10916.68,690631.74,DIST-2037,2025-05-13
6ee03890-61d4-40c4-b550-50f15570d8ca,634562226463,Deepa Dalal,Haryana,Giridih,PM-KISAN,1632.35,786519.47,DIST-4557,2025-03-29
386677b1-3ce8-4feb-9eb2-511379c69764,450116652147,Praneel Zachariah,Nagaland,Meerut,PM-KISAN,42994.89,398624.01,DIST-6651,2026-02-10
e9fc976d-47d8-44d7-a724-4a3f6b2ea47b,989223300810,Ekansh Sundaram,Odisha,Sagar,LPG Subsidy,24203.63,519497.62,DIST-5845,2025-11-10
e7e90ffb-06e0-483f-bc93-3a873944da62,443691749788,Lipika Kashyap,Uttarakhand,Thrissur,PMAY,34856.78,667299.94,DIST-2372,2025-03-04
89960641-aa02-4d6d-b5a0-070fde2fcce7,220557493291,Rohan Arya,Bihar,Salem,PM-KISAN,99988.55,2555724.68,DIST-1368,2025-06-08
d65dab7a-23a9-44b0-856d-56576aa12cfb,684513160563,Kalpit Morar,Haryana,Gwalior,PMAY,129122.9,4252153.08,DIST-3974,2025-09-08
e5a7a55e-8479-47f3-a0c7-b65abd6911ae,154164212387,Nihal Chauhan,Mizoram,Jalandhar,Fertilizer Subsidy,28513.94,321912.69,DIST-1318,2025-10-12
856135d6-6408-40bc-908d-82ff2d725667,162051886163,Zaitra Kata,Rajasthan,Thanjavur,PM-KISAN,10786.72,699704.16,DIST-8934,2025-07-05
599a3907-5efe-4832-99a7-f51bfb438dc8,189583746776,Yatan Nagy,Mizoram,Kanpur,MGNREGA,33394.16,871961.66,DIST-3623,2025-10-13
76a589b9-f128-45e3-96f0-39cc10e62800,546368935433,Yashvi Kala,Goa,Tiruvottiyur,PM-KISAN,17031.69,451078.58,DIST-8943,2025-11-23
87011428-3c75-4b83-8c94-5e963756fafe,375531131667,Pallavi Dhaliwal,Manipur,Bidhannagar,MGNREGA,43077.77,678612.28,DIST-3494,2025-11-27
0a28dac0-0026-4a28-b8fd-af0b6e4364b8,801023699446,Divya Dada,Sikkim,Bulandshahr,PMAY,36671.13,899465.83,DIST-6985,2025-09-04
8ef2a038-7c37-4bf6-804b-7f7b0a226c42,690913525641,Anvi Kapur,Telangana,Nellore,LPG Subsidy,3478.23,622389.13,DIST-5177,2025-06-30
472b4436-5f5d-4344-93af-6aecda154ec4,418953878432,Fitan Oommen,Mizoram,Nandyal,PM-KISAN,32686.46,470813.49,DIST-4319,2025-09-12
36e6b991-a4ce-42bb-93bb-838ea4716806,757938723212,Aradhana Thaker,West Bengal,Amroha,LPG Subsidy,9263.67,483120.05,DIST-1981,2025-09-06
88092d09-a1db-4909-80f3-b969c580b35e,147836006885,Hitesh Vig,Manipur,Chittoor,MGNREGA,1614.91,421744.76,DIST-2007,2025-06-02
8552a513-fd75-42a7-b9aa-2e1a3fb82efe,408009598256,Robert Sethi,Assam,Berhampur,PM-KISAN,23683.87,690010.58,DIST-2723,2025-12-15
7c4b5336-eea1-44b8-b052-a0acebbb5b46,762952875385,Nimrat Bhatia,Punjab,Kollam,Fertilizer Subsidy,47208.31,180868.84,DIST-4549,2025-06-11
af5b2e58-bdd9-4589-aa2e-1831030298ca,241643636917,Aayush Modi,Mizoram,Shivpuri,PM-KISAN,19641.52,229656.48,DIST-2082,2025-11-02
3df09882-cc62-4f17-aa38-b91983b5e7a7,738981548861,Vaishnavi Agarwal,Tripura,Karimnagar,MGNREGA,2919.83,938044.71,DIST-9548,2025-03-15
3a6e2f51-e82e-4790-a37b-08786a24d57f,819508656968,Sachi Khurana,Rajasthan,Raipur,Fertilizer Subsidy,42790.07,957081.34,DIST-9550,2025-03-03
8a9edce4-a64f-4781-9340-fb8200c40780,721711078365,Indali Chaudry,Rajasthan,Ghaziabad,PMAY,41473.48,374918.36,DIST-667,2025-12-02
b6d8b1d0-2bb2-46ee-b854-3e0bb7ba0b2d,662634263407,Hemang Nagy,Maharashtra,Karimnagar,LPG Subsidy,15318.39,759774.91,DIST-1679,2025-05-23
46beedae-b314-427c-aed5-3180e3150010,525234803965,Vedika Nazareth,Haryana,Ludhiana,LPG Subsidy,13234.78,124655.51,DIST-5955,2025-05-08
d0135761-6e55-484b-9fc9-64dbf8e9784e,133070220118,Gaurav Kunda,Rajasthan,Miryalaguda,LPG Subsidy,3060.69,337877.72,DIST-7066,2025-08-23
badf5df8-f409-4dc6-bc31-fc7fe9337b61,170693267095,Qasim Mukherjee,Kerala,Miryalaguda,MGNREGA,45494.19,487151.26,DIST-4151,2025-12-26
754874c0-0b80-4080-a3c0-75929d833a07,211507596527,Januja Mani,Odisha,Raurkela Industrial Township,PMAY,15862.6,249265.76,DIST-5622,2025-04-28
b1104a68-b3a9-444b-aaf6-a3cf133c5ab5,814190490291,Bhavna Choudhry,Rajasthan,Bhilwara,LPG Subsidy,38332.5,802893.01,DIST-3433,2025-05-10
aab05bd0-f341-4aee-8a5a-21b74315c38c,583257135288,Dalbir Venkatesh,Haryana,Anand,PMAY,33977.46,54689.12,DIST-5982,2025-09-21
5f93e816-2112-462c-834c-f0a53f1d40be,160032954379,Bhavya Chacko,Sikkim,Kumbakonam,PMAY,6707.11,478718.9,DIST-9709,2025-04-04
8821a325-7ac4-49ad-a088-d8916830fa08,883450058947,Nikita Oak,Telangana,Visakhapatnam,MGNREGA,18884.76,806523.88,DIST-23,2025-07-11
4fe9092c-18e3-46a8-8736-d97cbbb171d3,928051922777,Nicholas Lalla,Sikkim,Faridabad,PM-KISAN,22428.16,604268.61,DIST-8342,2025-08-21
b928e30e-2f0d-488e-bafe-32d8b37d5c78,319858750142,Qasim Ganesan,Madhya Pradesh,Ballia,MGNREGA,14909.59,528642.97,DIST-4576,2025-12-05
3375eb30-5b63-4011-8cdd-bb0bc7444449,743427160031,Kamya Ratti,Manipur,Korba,MGNREGA,17202.74,147059.14,DIST-308,2025-05-17
6d56f262-c016-4e33-b35d-4ebefe83524b,622033751577,Dakshesh Radhakrishnan,Gujarat,Surendranagar Dudhrej,MGNREGA,15105.5,736132.0,DIST-1723,2025-05-21
1699ca0b-4aa9-4081-a712-c7979cf977a4,642262510891,Omkaar Bhatt,Tamil Nadu,Sikar,PMAY,48816.16,689896.19,DIST-8121,2025-04-16
d10496cc-cd36-4b4f-a091-33b4eca47c1f,443564541049,Amol De,Punjab,Rewa,MGNREGA,43106.42,619976.33,DIST-3310,2025-08-27
9cc0e0d8-afc2-4fcb-8ccf-db24c613b57d,485135018273,Jalsa Varghese,Manipur,Jalandhar,PMAY,24569.51,65643.91,DIST-1314,2025-07-15
a3859b82-e5e5-4749-9683-3def33247a0d,321486488258,Aditya Gill,Chhattisgarh,Bidhannagar,Fertilizer Subsidy,18057.72,935807.36,DIST-1154,2025-02-26
f1e36cd1-b882-4088-a4ef-9faea9d924e2,140912026187,Unnati Dube,Madhya Pradesh,Kharagpur,PM-KISAN,35161.15,576458.38,DIST-9265,2025-12-25
8492f5e6-1ae9-4a56-9d0e-c8a50b15f568,308521289835,Wridesh Pandey,Nagaland,Gaya,PM-KISAN,19881.29,312272.35,DIST-7674,2026-02-03
cf0c2f4c-32c5-4c86-b684-fb05223db11c,441933690017,Nihal Prakash,Mizoram,Khora ,MGNREGA,18915.04,582224.73,DIST-4152,2025-07-28
8859b531-98a1-493f-9e9a-397e0b9f003f,246220918835,Indrajit Dass,Tamil Nadu,Thiruvananthapuram,PM-KISAN,8390.71,788653.77,DIST-51,2026-01-14
4e0d57cb-c512-442e-8a19-61023adc6ca5,556184870440,Niharika Kurian,Mizoram,Erode,PM-KISAN,11995.2,963234.73,DIST-4848,2025-02-15
2c7e6aca-7b9c-46c2-83fa-23df0fd03dd8,115301820556,Patrick Patel,Bihar,Deoghar,PM-KISAN,15917.16,815411.29,DIST-9169,2025-03-02
15b5088a-df7b-4258-92c1-d4564d2ddb49,901055220184,Chakradhar Balan,Sikkim,Guntur,PMAY,6615.82,798197.6,DIST-7499,2025-02-24
4f8a3ab9-8f4f-477d-a140-2f103e453ef1,604270385196,Gaurav Contractor,Himachal Pradesh,Bokaro,PM-KISAN,3150.66,169402.79,DIST-7660,2025-02-26
d28c1e06-5356-4aa2-9fe1-16a4b4b4bb20,900390662294,Yashasvi Loke,Nagaland,Mau,PMAY,40157.39,441944.54,DIST-492,2025-10-22
2b4277ea-1db5-4b85-a388-3aebd2f7b0b4,141223844509,Tanvi Sethi,Maharashtra,Jamalpur,Fertilizer Subsidy,17547.84,109805.82,DIST-2009,2025-02-20
680b8ca4-bcb6-4929-8296-f501a64b65c2,920888360717,Harish Sehgal,Manipur,Ludhiana,Fertilizer Subsidy,11997.31,310476.18,DIST-2412,2025-04-27
d1fb5ccd-4e1a-4f2b-8d7e-50387cb2fbb1,154527681681,Shaurya Parikh,Mizoram,Ghaziabad,PMAY,9348.64,750381.43,DIST-2895,2025-05-29
47472865-fbc9-4804-ba52-ae526b08ad06,442256431953,Zarna Ganesh,Tamil Nadu,Kamarhati,PMAY,18069.19,303707.52,DIST-6231,2025-06-05
14fa4dd1-d6ff-42ec-91fa-6c416460d50a,807209714302,Rishi Prabhakar,Sikkim,Aligarh,Fertilizer Subsidy,13190.11,326888.86,DIST-9712,2026-02-09
c910c838-3770-40a0-916a-8911514052da,986756940151,Warda Bahri,Gujarat,Khora ,PMAY,22619.09,848071.45,DIST-3331,2025-06-03
2a0b516f-91e7-416d-b199-0d9fa9ddb7f8,183987366480,Eiravati Sathe,Maharashtra,Bhopal,PMAY,12163.88,404088.48,DIST-4979,2025-04-24
14bdaa7b-a6cf-4623-963f-dc9e0185e709,589063312543,Vansha Shetty,Haryana,Thane,PMAY,24874.43,665529.97,DIST-8151,2025-03-11
5809d614-f1b0-4e0a-bdb2-4f338e8f2591,957175395309,Jacob Dutt,Karnataka,Kumbakonam,LPG Subsidy,35662.8,993387.99,DIST-7647,2025-09-10
865e6595-9a0e-47b9-aa92-03dde961eb58,109407191872,Vyanjana Narain,Assam,Solapur,PM-KISAN,5184.49,596269.5,DIST-6042,2025-12-12
f6c37bc3-e6c7-4450-9239-a7e44fbf0159,721560099180,Victor Din,Manipur,Amaravati,PM-KISAN,118109.68,3459769.68,DIST-2717,2026-01-05
ae88b418-a1d8-4f8e-9151-b84fdfca0b05,884437864322,Girik Parmar,Punjab,Begusarai,MGNREGA,33895.26,227050.82,DIST-4691,2026-01-17
62d8b3d9-9d2d-4481-acde-20e1266cd217,524818871523,Barkha Mani,Karnataka,Kishanganj,Fertilizer Subsidy,11696.44,612846.12,DIST-9760,2025-05-20
7dcedf04-4d3a-427e-b210-f789e84b2609,927229020413,Sara Amble,Tamil Nadu,Agartala,MGNREGA,18124.65,730163.02,DIST-1208,2026-01-15
51a3d28e-758c-41bc-8b0b-bafe2f40844e,664376510358,Parth Lala,Sikkim,Srikakulam,LPG Subsidy,15473.39,328435.44,DIST-9029,2026-01-17
20473da0-fcc9-41bc-8f8e-4b12c259f395,410646060735,Tarak Misra,Arunachal Pradesh,Nashik,MGNREGA,32154.79,381503.06,DIST-9157,2025-10-12
b708e78c-663f-47ff-acf0-4270e997c486,229765691826,Balvan Kadakia,Himachal Pradesh,Noida,PMAY,43237.68,241550.07,DIST-908,2025-12-29
a3cb537a-810f-41e9-86d7-0d808e55e599,587581623478,Nathaniel Kalla,Meghalaya,Lucknow,MGNREGA,19629.09,181778.04,DIST-1264,2025-12-23
269937d4-5fd3-4db2-a448-b9deee75fd17,817600119362,Balhaar Sheth,Haryana,Jalna,MGNREGA,21051.26,987459.58,DIST-6,2025-07-16
81988a1d-2fe1-4c30-ab26-2ebabf670de4,744669284442,Aahana Virk,Bihar,Moradabad,Fertilizer Subsidy,31879.21,165037.62,DIST-9376,2025-03-16
5086ec2e-6e69-437c-ae44-67bbd20cfbeb,559942071409,Balvan Doshi,Tripura,Raebareli,Fertilizer Subsidy,49239.4,722796.68,DIST-2515,2025-11-23
ac29a6e0-8efe-4c10-b58a-56290fee9423,117543880872,Onkar Bhagat,Assam,Silchar,PM-KISAN,47967.57,155539.15,DIST-5678,2025-02-25
e3eea85f-001d-4f70-beb5-2eb806c96efb,355025607137,Indira Barad,Nagaland,Kochi,PM-KISAN,125330.67,2408072.5,DIST-6613,2025-09-12
6531d82a-170d-4c76-a626-510d64c7386d,938391876949,Akshay Sur,Manipur,Ludhiana,MGNREGA,35526.3,504609.94,DIST-3837,2025-06-05
5b300034-08c3-4084-9462-562adf253f9d,285746301175,Bahadurjit Bumb,Arunachal Pradesh,Giridih,Fertilizer Subsidy,11111.7,369238.49,DIST-4703,2025-09-20
d98b4dea-9658-451c-b003-f99191f052ce,511413621458,Vyanjana Ratti,Tamil Nadu,Thrissur,LPG Subsidy,14690.96,845536.86,DIST-6760,2025-10-02
253f8080-b334-49ed-9ac8-d143d8d745ee,682181764259,Anay Minhas,Bihar,Karnal,Fertilizer Subsidy,47298.64,323111.78,DIST-2395,2025-10-12
c08f6e9b-48da-44da-8b08-30ff89b34d90,759176089099,Faras Gara,Maharashtra,Belgaum,PMAY,7989.11,181668.94,FRAUD-DIST-6517,2026-01-21
466e8b00-1313-4e29-b6f1-7d53c57c3f56,925261094314,Aarnav Narang,Meghalaya,Adoni,LPG Subsidy,41076.99,937598.84,DIST-9793,2025-08-26
8c426a66-270c-4279-bc8f-20f3d3fc6f36,773969675271,Utkarsh Batra,Manipur,Sambalpur,MGNREGA,3140.06,673035.93,DIST-2997,2025-08-23
1f9eeff4-9a0e-4bdf-89aa-1414edafad49,783279783482,Leena Sethi,Andhra Pradesh,Jabalpur,MGNREGA,44938.06,791619.82,DIST-3952,2025-09-27
79b48ea6-3297-43b6-881f-3b371bb00571,149726457700,Faqid Dhingra,Punjab,Morena,PM-KISAN,37713.89,784559.33,DIST-3972,2025-10-04
8005ed56-9697-4327-9e69-2b02e17b232d,332749181460,Hamsini Vyas,Sikkim,Davanagere,Fertilizer Subsidy,23286.53,624305.43,DIST-1332,2025-10-21
9dbc8cb1-c0a2-4c89-b1c6-05bc17cc8cd9,251682796742,Lajita Dutt,Madhya Pradesh,Rajkot,PM-KISAN,36752.44,107276.42,DIST-4116,2025-09-07
1b8cf974-5e71-490c-b0a3-ddc793d1aa89,685709095277,Turvi Deep,Telangana,Berhampore,MGNREGA,9561.21,502538.55,DIST-6612,2025-10-06
a069aef3-cd63-4d09-af42-3c3a12a60042,309703885172,Devika Parmer,Madhya Pradesh,Mathura,Fertilizer Subsidy,49458.36,543230.65,DIST-9061,2025-11-11
db3e5a69-75c9-4616-a9c7-e9fba4a45d24,931880237604,Xalak Ghosh,Tripura,Shimoga,PMAY,12589.71,877358.08,DIST-6673,2025-07-03
0e5aa1de-6213-41f9-9c7c-748be2ca3417,791245474217,Aishani Khatri,Tripura,Gandhinagar,MGNREGA,43512.25,319113.67,DIST-4453,2025-11-22
f2a1cc2b-c0b6-48f9-b7f3-cc6ef152a8f1,124685442126,Ryan Shan,Andhra Pradesh,Ajmer,PM-KISAN,22543.59,733106.68,DIST-1352,2025-03-20
330c98f3-197a-4446-bb5c-b374178f4df3,922118539397,Chanakya Mutti,Nagaland,Kolhapur,PM-KISAN,101423.14,3162597.99,DIST-8482,2025-10-15
8af78230-b2c9-484b-9db0-f98754560ada,700866876344,Nidhi Rajagopal,Uttar Pradesh,Bhilai,Fertilizer Subsidy,14578.06,139307.4,FRAUD-DIST-6517,2026-01-21
68cf8280-84b2-424f-aba7-fdd2867511ae,708196558738,Bhavya Dhar,Haryana,Asansol,LPG Subsidy,49425.69,314560.27,DIST-8521,2025-12-06
7fab9308-75f9-4fc5-b275-0b38a38edf8c,659272244466,Aryan Soman,West Bengal,Kurnool,PMAY,47459.78,234691.13,DIST-8292,2025-05-14
3243b19c-0cfd-475b-94a8-abd070e1a9eb,116100259643,Tripti Patil,Maharashtra,Sri Ganganagar,Fertilizer Subsidy,1430.7,426447.72,DIST-6358,2025-08-14
85c0ca5e-1803-4063-89fc-e27998d5bcbe,844107918766,Ayush Kohli,Assam,Tiruchirappalli,PMAY,33381.68,618281.15,DIST-9640,2025-07-22
f51e471b-41d9-47ad-8aa0-34fd19087aeb,125978534054,Chanakya Prashad,Kerala,Malda,LPG Subsidy,13729.94,306718.56,DIST-8028,2025-08-05
2b2dd9d5-2f82-4c63-8413-102112c67ce3,504244805140,Zashil Kade,Himachal Pradesh,Lucknow,PM-KISAN,15959.26,218309.69,DIST-3814,2025-03-31
cfb8fbb3-5e12-4512-bdcc-fbcd28e1445d,258089988847,Maanas Chatterjee,Karnataka,Vasai-Virar,MGNREGA,18316.35,468450.11,DIST-6846,2026-02-06
8f532866-0704-42a9-9d78-d1ef022a0794,561034436718,Leela Saha,Jharkhand,Bhilai,Fertilizer Subsidy,29086.06,137793.46,DIST-4443,2025-09-12
a699cafd-7acc-49be-b773-98a017fd7610,941111848693,Pallavi Kanda,Mizoram,Shivpuri,LPG Subsidy,24704.59,810414.16,DIST-8186,2025-03-04
517f644f-f8ce-449b-88cf-58ed0c2b8f36,159700757482,Suhani Rattan,Madhya Pradesh,Jammu,PMAY,96838.14,1779935.96,DIST-263,2025-04-03
42944b1e-87ee-4cb4-a795-7cd41736d90a,866723095252,Janani Rau,Manipur,Ongole,Fertilizer Subsidy,24577.78,250218.47,DIST-4599,2025-09-03
916622d4-0e9b-47e1-83b9-e8026f1c00d6,928404443117,David Toor,Goa,Bally,MGNREGA,5365.04,146739.73,DIST-4413,2025-04-04
088eaff5-ef91-4a3d-9248-a2eef641f15a,509378144160,Naveen Ramaswamy,Uttarakhand,Panipat,PM-KISAN,20755.07,477579.61,DIST-3098,2025-07-23
be73075e-eb34-4c3c-9ae8-b6a068f5d1c2,843793725038,Edhitha Chakrabarti,Telangana,Surat,MGNREGA,7290.53,526078.42,DIST-1008,2025-07-11
e31f9a5d-a665-4d1f-9f8f-da06849331b5,989548016811,Ladli Varma,Goa,Berhampur,LPG Subsidy,15507.46,59845.45,FRAUD-DIST-6517,2026-01-21
f9be1297-4258-413c-87d0-312b4af24e7b,317894396639,Nathan Sekhon,Assam,Serampore,PM-KISAN,25218.37,96109.73,DIST-8676,2025-12-17
e4ae040f-460a-479c-9e30-09811830a69f,331313952740,Udarsh Seshadri,Manipur,Katihar,LPG Subsidy,27960.2,823202.62,DIST-9994,2025-06-12
910a2292-d2f1-4013-b39c-6f18caebcf35,371644539227,Ubika Tella,Manipur,Amroha,PM-KISAN,37159.72,608032.6,DIST-9762,2025-12-06
0278f3fb-f08b-4b1f-a691-fb435d50cb58,477668115552,Nachiket Sibal,Punjab,Giridih,Fertilizer Subsidy,113172.59,4903745.96,DIST-2676,2025-09-30
0d4bc818-d6a2-482b-87ae-e4f55a1a99b4,706633586239,Vrinda Dara,Assam,Aizawl,Fertilizer Subsidy,5471.43,822717.3,DIST-3115,2025-10-18
25901427-7204-4b5d-90e7-1895831ca89a,496965694773,Mitali Savant,Bihar,Mira-Bhayandar,PM-KISAN,13124.42,263314.75,DIST-8921,2025-09-28
c6c7314a-228b-4728-b3e5-1f7a6f8fcfcc,840686405636,Rishi Sastry,Arunachal Pradesh,Madhyamgram,PM-KISAN,44745.11,549840.56,DIST-2892,2025-07-23
506b7a48-f5ab-4c1f-af97-085bedb3f9aa,371535574740,Yadavi Gokhale,Sikkim,Pudukkottai,LPG Subsidy,1498.96,592510.01,DIST-1674,2025-06-25
